author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;year_of_construction;living_meters;kitchen_meters;phone;district;street;underground;residential_complex
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/281414160/;Sankt-Peterburg;sale;flat;3;9;1;23.0;435000;10005000;2023;10.0;5.0;+78122134218;Petrogradskij;Petrovskij;Krestovskij ostrov;NEVA HAUS
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/270498960/;Sankt-Peterburg;sale;flat;6;22;1;20.6;152800;3147680;2023;10.0;5.0;+78126029079;Krasnogvardejskij;Pejzazhnaja;Devjatkino;Tsvetnoj Gorod
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/273535114/;Sankt-Peterburg;sale;flat;13;13;1;27.3;222704;6079846;2023;17.0;-1;+78126029070;Primorskij;Planernaja;Komendantskij prospekt;FoRest Akvilon
Зеленые крыши;real_estate_agent;https://spb.cian.ru/sale/flat/285144554/;Sankt-Peterburg;sale;flat;14;23;-1;24.5;183265;4490000;2016;16.0;-1;+79095854850;Moskovskij;Zvezdnoe;Zvezdnaja;Invest-otel' Salut!
ХочуКвартиру;real_estate_agent;https://spb.cian.ru/sale/flat/268937700/;Sankt-Peterburg;sale;flat;8;25;1;25.18;213264;5370000;2022;18.0;-1;+79811517502;Primorskij;Kolomjagi;;Chistoe nebo
Метры оптом;real_estate_agent;https://spb.cian.ru/sale/flat/280491049/;Sankt-Peterburg;sale;flat;2;4;1;34.48;246490;8499000;1852;30.0;-1;+79811792023;Tsentral'nyj;Litejnyj;Chernyshevskaja;
Зеленые крыши;real_estate_agent;https://spb.cian.ru/sale/flat/284598840/;Sankt-Peterburg;sale;flat;5;19;-1;23.55;360934;8500000;-1;15.0;-1;+79095854850;Moskovskij;Pulkovskij meridian;Moskovskaja;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/279213816/;Sankt-Peterburg;sale;flat;1;8;1;35.5;378000;13419000;2019;18.0;-1;+78126029482;Petrogradskij;Petrovskij;Krestovskij ostrov;Petrovskij kvartal na vode
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/279619815/;Sankt-Peterburg;sale;flat;8;11;1;22.0;186363;4100000;2021;15.0;-1;+79681896099;Pushkinskij;prospekt Starorusskij;Kupchino;All Inclusive
House Estate;real_estate_agent;https://spb.cian.ru/sale/flat/284747606/;Sankt-Peterburg;sale;flat;4;11;-1;22.2;225225;5000000;2019;13.0;-1;+79812324391;Vyborgskij;Politehnicheskaja;Ploschad' Muzhestva;Like
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/283392999/;Sankt-Peterburg;sale;flat;6;19;1;30.8;168831;5200000;2013;21.0;-1;+79681896099;Pushkinskij;Pervomajskaja;Kupchino;Shushary
СМАРТ-МЕТРЫ ДЕВЕЛОПМЕНТ;real_estate_agent;https://spb.cian.ru/sale/flat/284842769/;Sankt-Peterburg;sale;flat;4;4;1;20.44;260273;5320000;1835;-1;-1;+79110967193;Admiraltejskij;Glinki;Sadovaja;
СМАРТ-МЕТРЫ ДЕВЕЛОПМЕНТ;real_estate_agent;https://spb.cian.ru/sale/flat/285075164/;Sankt-Peterburg;sale;flat;2;4;1;28.4;174295;4950000;1838;-1;-1;+79818976626;Admiraltejskij;Kolomna;Sadovaja;
Метры оптом;real_estate_agent;https://spb.cian.ru/sale/flat/278635727/;Sankt-Peterburg;sale;flat;2;5;1;26.5;209811;5560000;1905;22.0;-1;+79819193531;Admiraltejskij;Bronnitskaja;Tehnologicheskij institut;
House Estate;real_estate_agent;https://spb.cian.ru/sale/flat/277270307/;Sankt-Peterburg;sale;flat;3;11;-1;29.1;229896;6690000;2021;15.0;4.0;+79812324391;Moskovskij;Moskovskaja zastava;Moskovskie vorota;Apart-kompleks M97
YES INVEST;real_estate_agent;https://spb.cian.ru/sale/flat/276810250/;Sankt-Peterburg;sale;flat;2;4;1;22.0;220000;4840000;1916;-1;-1;+79052345962;Petrogradskij;Podrezova;Petrogradskaja;
ХочуКвартиру;real_estate_agent;https://spb.cian.ru/sale/flat/252510364/;Sankt-Peterburg;sale;flat;6;11;1;25.07;278819;6990000;2023;14.0;-1;+79811517502;Moskovskij;Syzranskaja;Elektrosila;iD Park Pobedy
А и Б Агентство Недвижимости и Бизнес партнёры;real_estate_agent;https://spb.cian.ru/sale/flat/270932301/;Sankt-Peterburg;sale;flat;1;6;1;12.0;315000;3780000;1911;-1;-1;+79681904879;Petrogradskij;Gatchinskaja;Chkalovskaja;
МК-Элит;real_estate_agent;https://spb.cian.ru/sale/flat/275628811/;Sankt-Peterburg;sale;flat;1;10;1;27.0;548148;14800000;2020;20.0;-1;+79681896579;Tsentral'nyj;Sotsialisticheskaja;Ligovskij prospekt;YE’S Marata
МК-Элит;real_estate_agent;https://spb.cian.ru/sale/flat/284999532/;Sankt-Peterburg;sale;flat;9;10;-1;26.5;396226;10500000;2020;16.0;5.0;+79681896579;Tsentral'nyj;Sotsialisticheskaja;Ligovskij prospekt;YE’S Marata
ХочуКвартиру;real_estate_agent;https://spb.cian.ru/sale/flat/283966849/;Sankt-Peterburg;sale;flat;6;29;-1;27.13;189826;5150000;2022;-1;-1;+79811517502;Moskovskij;Gagarinskoe;Kupchino;Invest-otel' IN2IT
YES INVEST;real_estate_agent;https://spb.cian.ru/sale/flat/282492828/;Sankt-Peterburg;sale;flat;2;4;1;30.0;240000;7200000;1910;26.0;-1;+79052345962;Petrogradskij;Chapaeva;Gor'kovskaja;
YES INVEST;real_estate_agent;https://spb.cian.ru/sale/flat/280427326/;Sankt-Peterburg;sale;flat;2;4;1;23.0;226086;5200000;1910;-1;-1;+79052345962;Petrogradskij;Chapaeva;Gor'kovskaja;
YES INVEST;real_estate_agent;https://spb.cian.ru/sale/flat/280601279/;Sankt-Peterburg;sale;flat;2;4;1;23.0;232608;5350000;1916;16.0;2.0;+79052345962;Petrogradskij;Podrezova;Petrogradskaja;
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/282458413/;Sankt-Peterburg;sale;flat;3;12;1;24.5;177551;4350000;2020;18.0;-1;+79811791261;Krasnosel'skij;Sosnovaja poljana;Leninskij prospekt;Solnechnyj gorod
ПИА Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/271752318/;Sankt-Peterburg;sale;flat;8;12;1;25.83;220673;5700000;2022;15.0;5.0;+79681932119;Primorskij;Juntolovo;Staraja Derevnja;Modum
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/284580902/;Sankt-Peterburg;sale;flat;5;19;1;24.23;202228;4900000;2021;13.0;2.0;+79818184594;Primorskij;Kolomjagi;Komendantskij prospekt;YOGA 4
ПИА Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/284574258/;Sankt-Peterburg;sale;flat;2;24;1;21.6;219907;4750000;2022;11.0;5.0;+79681932119;Primorskij;Plesetskaja;Komendantskij prospekt;Polis na Komendantskom
ID 68161193;realtor;https://spb.cian.ru/sale/flat/278700959/;Sankt-Peterburg;sale;flat;5;11;-1;26.5;281509;7460000;2020;20.0;5.0;+79052136069;Vasileostrovskij;Gavan';Vasileostrovskaja;Klubnye apartamenty Next
ПИА Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/270264287/;Sankt-Peterburg;sale;flat;6;7;-1;26.1;275862;7200000;2017;19.0;-1;+79681932119;Primorskij;Savushkina;Staraja Derevnja;Elagin Apart
Полина Луценко;realtor;https://spb.cian.ru/sale/flat/280819299/;Sankt-Peterburg;sale;flat;5;24;-1;30.0;256666;7700000;2021;-1;-1;+79166397066;Moskovskij;Pulkovskij meridian;Moskovskaja;
ID 50165318;homeowner;https://spb.cian.ru/sale/flat/284779805/;Sankt-Peterburg;sale;flat;14;21;1;25.0;276000;6900000;2021;16.0;5.0;+79811306257;Primorskij;Polevaja Sabirovskaja;Pionerskaja;Bogatyr' 3
PRO.Flat;real_estate_agent;https://spb.cian.ru/sale/flat/283482643/;Sankt-Peterburg;sale;flat;2;6;1;19.7;251269;4950000;1912;9.0;5.0;+79681893633;Admiraltejskij;Shkapina;Baltijskaja;
GLENDELS;real_estate_agent;https://spb.cian.ru/sale/flat/283906691/;Sankt-Peterburg;sale;flat;12;13;1;22.31;178843;3990000;2022;14.0;2.0;+79811660213;Primorskij;Planernaja;Komendantskij prospekt;New Time
СМАРТ-МЕТРЫ ДЕВЕЛОПМЕНТ;real_estate_agent;https://spb.cian.ru/sale/flat/278967040/;Sankt-Peterburg;sale;flat;2;4;1;27.85;177737;4950000;1890;21.0;-1;+79052105238;Admiraltejskij;Kolomna;Sadovaja;
LV ESTATE;real_estate_agent;https://spb.cian.ru/sale/flat/278200457/;Sankt-Peterburg;sale;flat;22;25;1;25.8;209302;5399999;2019;16.0;-1;+79117230150;Primorskij;Parashjutnaja;Komendantskij prospekt;UP-kvartal Komendantskij
ЕОН Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/281384060/;Sankt-Peterburg;sale;flat;15;16;1;25.0;200000;5000000;2007;17.0;3.0;+79675372247;Nevskij;Okkervil';Ulitsa Dybenko;
СМАРТ-МЕТРЫ ДЕВЕЛОПМЕНТ;real_estate_agent;https://spb.cian.ru/sale/flat/282728441/;Sankt-Peterburg;sale;flat;4;5;1;20.5;274146;5620000;1835;18.0;-1;+79117110355;Admiraltejskij;Glinki;Sadovaja;
ХочуКвартиру;real_estate_agent;https://spb.cian.ru/sale/flat/280376018/;Sankt-Peterburg;sale;flat;12;13;1;23.66;234573;5550000;2022;14.0;-1;+79811517502;Primorskij;Planernaja;Komendantskij prospekt;FoRest Akvilon
ID 17826049;unknown;https://spb.cian.ru/sale/flat/284542736/;Sankt-Peterburg;sale;flat;9;13;1;20.6;191747;3950000;2022;12.0;5.0;+79681952023;Krasnogvardejskij;Poljustrovo;Akademicheskaja;Ruch'i
Время Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/285749092/;Sankt-Peterburg;sale;flat;2;7;1;19.3;160621;3100000;1836;13.0;-1;+79119917810;Tsentral'nyj;Vladimirskij;Vladimirskaja;
ЦН КВАДРАТ;real_estate_agent;https://spb.cian.ru/sale/flat/279420338/;Sankt-Peterburg;sale;flat;4;20;-1;19.5;179487;3500000;2022;14.0;-1;+79111915993;Vyborgskij;Parnas;Parnas;Kompleks apartamentov START
Эксклюзив;real_estate_agent;https://spb.cian.ru/sale/flat/283805918/;Sankt-Peterburg;sale;flat;3;8;1;24.27;179233;4350000;2022;15.0;4.0;+79117607201;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;Solnechnyj gorod
PRO.Flat;real_estate_agent;https://spb.cian.ru/sale/flat/277711106/;Sankt-Peterburg;sale;flat;1;25;1;25.0;176000;4400000;2020;13.0;5.0;+79681893633;Primorskij;Verhne-Kamenskaja;Primorskaja;Chistoe nebo
Вероника Корбут;realtor;https://spb.cian.ru/sale/flat/282024258/;Sankt-Peterburg;sale;flat;3;5;1;33.25;141353;4700000;2023;12.0;6.0;+79675385194;Kolpinskij;Pontonnaja;Rybatskoe;Jutteri
СМАРТ-МЕТРЫ ДЕВЕЛОПМЕНТ;real_estate_agent;https://spb.cian.ru/sale/flat/284827636/;Sankt-Peterburg;sale;flat;4;4;1;18.13;278543;5050000;1835;-1;-1;+79110967193;Admiraltejskij;Glinki;Sadovaja;
Запстрой недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/283791528/;Sankt-Peterburg;sale;flat;14;17;1;28.23;194828;5500000;2021;18.0;-1;+79818605030;Moskovskij;Fedora Kotanova;Zvezdnaja;Zvezdy Stolits
М16;real_estate_agent;https://spb.cian.ru/sale/flat/284047718/;Sankt-Peterburg;sale;flat;12;25;1;21.4;196261;4200000;2021;-1;-1;+79681902916;Primorskij;Kolomjagi;Devjatkino;
ID 18069935;unknown;https://spb.cian.ru/sale/flat/280924090/;Sankt-Peterburg;sale;flat;2;13;1;24.1;213692;5150000;2023;17.0;-1;+79819318891;Primorskij;Gluharskaja;Komendantskij prospekt;FoRest Akvilon
PRO.Flat;real_estate_agent;https://spb.cian.ru/sale/flat/282196372/;Sankt-Peterburg;sale;flat;12;18;-1;25.5;224313;5720000;2019;17.0;3.0;+79681893633;Frunzenskij;Salova;Buharestskaja;Dohodnye apartamenty VALO
ЦН КВАДРАТ;real_estate_agent;https://spb.cian.ru/sale/flat/276593126/;Sankt-Peterburg;sale;flat;2;23;1;27.25;227486;6199000;2025;16.0;-1;+79111915993;Moskovskij;Gagarinskoe;Moskovskaja;Defans ZhK
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/278595309/;Sankt-Peterburg;sale;flat;1;5;1;12.0;179166;2150000;1966;7.0;-1;+79675375848;Kirovskij;Leni Golikova;Prospekt Veteranov;
Ментор Девелопмент;real_estate_agent;https://spb.cian.ru/sale/flat/281220198/;Sankt-Peterburg;sale;flat;1;3;-1;9.1;192307;1750000;1877;-1;-1;+79112535189;Admiraltejskij;Ruzovskaja;Pushkinskaja;
Ментор Девелопмент;real_estate_agent;https://spb.cian.ru/sale/flat/281543900/;Sankt-Peterburg;sale;flat;1;4;-1;14.5;241034;3495000;1882;-1;-1;+79112535189;Tsentral'nyj;Moiseenko;Ploschad' Vosstanija;
Ментор Девелопмент;real_estate_agent;https://spb.cian.ru/sale/flat/282522727/;Sankt-Peterburg;sale;flat;1;3;-1;12.7;230000;2921000;1951;-1;-1;+79112535189;Krasnogvardejskij;Bol'shaja Ohta;Novocherkasskaja;
Домосельцев;real_estate_agent;https://spb.cian.ru/sale/flat/282202055/;Sankt-Peterburg;sale;flat;15;17;1;26.7;187265;5000000;2007;17.0;5.0;+79819338096;Kalininskij;Timurovskaja;Grazhdanskij prospekt;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/281387770/;Sankt-Peterburg;sale;flat;3;5;1;27.0;183333;4950000;1917;18.0;4.0;+79675375848;Tsentral'nyj;Kirochnaja;Chernyshevskaja;
ЮВИКОЛ;real_estate_agent;https://spb.cian.ru/sale/flat/285102747/;Sankt-Peterburg;sale;flat;3;5;1;18.0;144388;2599000;1966;16.0;2.0;+79819507539;Kolpinskij;Pavlovskaja;;
NEDmax;real_estate_agent;https://spb.cian.ru/sale/flat/281428283/;Sankt-Peterburg;sale;flat;17;20;1;20.25;172839;3500000;2024;9.0;5.0;+79052139975;Krasnogvardejskij;Poljustrovo;Grazhdanskij prospekt;Ruch'i ZhK
Ментор Девелопмент;real_estate_agent;https://spb.cian.ru/sale/flat/274588142/;Sankt-Peterburg;sale;flat;1;4;-1;8.5;290000;2465000;1904;-1;-1;+79112535189;Kirovskij;Narvskij;Kirovskij zavod;
ЕОН Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/282747108/;Sankt-Peterburg;sale;flat;2;5;1;24.3;164609;4000000;2022;16.0;3.0;+79110116383;Moskovskij;Pulkovskij meridian;;Zelenyj kvartal
АФИНА;real_estate_agent;https://spb.cian.ru/sale/flat/281234930/;Sankt-Peterburg;sale;flat;5;19;1;26.4;185227;4890000;2021;16.0;-1;+79681865654;Vyborgskij;Zarechnaja;Parnas;Na Zarechnoj
Remiz;real_estate_agent;https://spb.cian.ru/sale/flat/283674775/;Sankt-Peterburg;sale;flat;1;7;1;15.8;221518;3500000;1907;12.0;3.0;+79111943667;Tsentral'nyj;Ryleeva;Chernyshevskaja;
Стандарт Девелопмент;real_estate_agent;https://spb.cian.ru/sale/flat/280190047/;Sankt-Peterburg;sale;flat;7;14;-1;15.0;240000;3600000;2020;13.0;2.0;+79692031290;Vyborgskij;Sampsonievskoe;Lesnaja;Apartamenty Vertisal We&I
Петербургское;real_estate_agent;https://spb.cian.ru/sale/flat/282922417/;Sankt-Peterburg;sale;flat;13;25;1;24.0;189583;4550000;2017;18.0;-1;+79675383449;Primorskij;Kolomjagi;;Chistoe nebo
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/276699662/;Sankt-Peterburg;sale;flat;5;5;1;23.0;234782;5400000;1880;17.0;1.0;+79675375848;Admiraltejskij;Semenovskij;Sadovaja;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/276623563/;Sankt-Peterburg;sale;flat;2;2;1;20.0;205000;4100000;-1;15.0;-1;+79675375848;Tsentral'nyj;Ligovka-Jamskaja;Ligovskij prospekt;
ХочуКвартиру;real_estate_agent;https://spb.cian.ru/sale/flat/273965183/;Sankt-Peterburg;sale;flat;4;13;1;26.81;272286;7300000;2022;15.0;-1;+79811517502;Primorskij;Studencheskaja;Lesnaja;Terra
Запстрой недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/284433230/;Sankt-Peterburg;sale;flat;11;23;-1;28.5;111929;3190000;2023;21.0;-1;+79117307614;Nevskij;prospekt Bol'shevikov;Ulitsa Dybenko;Invest-otel' Pro.Molodost'
Запстрой недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/277665196/;Sankt-Peterburg;sale;flat;1;3;-1;10.0;268000;2680000;1846;3.0;2.0;+79052076413;Admiraltejskij;Pskovskaja;Baltijskaja;
VALO;real_estate_agent;https://spb.cian.ru/sale/flat/282589227/;Sankt-Peterburg;sale;flat;1;6;-1;24.6;362992;8929624;-1;19.0;-1;+79052643981;Tsentral'nyj;Ligovka-Jamskaja;Ploschad' Vosstanija;Apartamenty Uno
ТВОЁ ПРОСТРАНСТВО;real_estate_agent;https://spb.cian.ru/sale/flat/278856865/;Sankt-Peterburg;sale;flat;23;25;1;26.6;169172;4500000;2015;19.0;-1;+79692039734;Nevskij;Rusanovskaja;Proletarskaja;Lastochkino gnezdo
IVA;real_estate_agent;https://spb.cian.ru/sale/flat/280077120/;Sankt-Peterburg;sale;flat;2;5;1;20.0;300000;6000000;1827;12.0;-1;+79111948227;Tsentral'nyj;Chajkovskogo;Chernyshevskaja;
Школа Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/282592579/;Sankt-Peterburg;sale;flat;3;19;1;28.8;170138;4900000;2016;18.0;-1;+79681894845;Primorskij;Kolomjagi;Udel'naja;Kamenka
RBG Недвижимость  Realty Broker Group;real_estate_agent;https://spb.cian.ru/sale/flat/279190595/;Sankt-Peterburg;sale;flat;16;21;1;24.4;192622;4700000;2020;16.0;-1;+79692033762;Primorskij;Kolomjagi;Komendantskij prospekt;Na Koroleva
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/282368116/;Sankt-Peterburg;sale;flat;17;23;1;27.2;150698;4099000;2015;17.0;2.0;+79118419628;Nevskij;Rusanovskaja;Proletarskaja;Lastochkino gnezdo
Петроградская;real_estate_agent;https://spb.cian.ru/sale/flat/283327053/;Sankt-Peterburg;sale;flat;16;19;1;23.4;222222;5200000;2023;16.0;-1;+79819201778;Nevskij;Narodnyj;Lomonosovskaja;Oktjabr'skaja naberezhnaja
Свой Мир;real_estate_agent;https://spb.cian.ru/sale/flat/284622217/;Sankt-Peterburg;sale;flat;7;12;1;23.8;319327;7600000;2021;13.0;5.0;+79118245970;Moskovskij;Kuznetsovskaja;Park Pobedy;Status u Parka Pobedy
ХочуКвартиру;real_estate_agent;https://spb.cian.ru/sale/flat/269486159/;Sankt-Peterburg;sale;flat;16;18;1;25.24;221870;5600000;2023;20.0;-1;+79811517502;Frunzenskij;Salova;Buharestskaja;Dohodnye apartamenty VALO
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/284806295/;Sankt-Peterburg;sale;flat;5;6;1;22.6;243362;5500000;1908;8.0;9.0;+79062418157;Tsentral'nyj;Kirillovskaja;Ploschad' Vosstanija;
ХочуКвартиру;real_estate_agent;https://spb.cian.ru/sale/flat/276065263/;Sankt-Peterburg;sale;flat;13;23;1;24.68;271474;6700000;2022;15.0;-1;+79811517502;Primorskij;Komendantskij aerodrom;Pionerskaja;Primorskij kvartal
THE KEYS;real_estate_agent;https://spb.cian.ru/sale/flat/283532863/;Sankt-Peterburg;sale;flat;8;12;1;29.2;256164;7480000;2023;17.0;-1;+79117906369;Primorskij;Beloostrovskaja;;Belyj ostrov
Константин Михайловер;realtor;https://spb.cian.ru/sale/flat/271072462/;Sankt-Peterburg;sale;flat;2;3;1;13.1;274809;3600000;1838;13.0;-1;+79681874744;Tsentral'nyj;Shpalernaja;Chernyshevskaja;
Ментор Девелопмент;real_estate_agent;https://spb.cian.ru/sale/flat/277439698/;Sankt-Peterburg;sale;flat;1;3;-1;14.0;200000;2800000;1971;-1;-1;+79112535189;Admiraltejskij;Ruzovskaja;Pushkinskaja;
Travelto Development;real_estate_agent;https://spb.cian.ru/sale/flat/285293245/;Sankt-Peterburg;sale;flat;2;4;-1;17.2;199127;3425000;-1;-1;-1;+79052152586;Admiraltejskij;Ekateringofskij;Narvskaja;
Агентство недвижимости Романа Чиковани;real_estate_agent;https://spb.cian.ru/sale/flat/274712285/;Sankt-Peterburg;sale;flat;17;25;1;24.6;243902;6000000;2019;18.0;-1;+79119406740;Primorskij;Jahtennaja;Komendantskij prospekt;MoreOkean
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/282653756/;Sankt-Peterburg;sale;flat;3;5;-1;26.2;274809;7200000;2018;21.0;-1;+79675375848;Admiraltejskij;Semenovskij;Pushkinskaja;Acqualina Apartments
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/277626911/;Sankt-Peterburg;sale;flat;3;14;-1;14.9;241610;3600000;2020;7.0;2.0;+79675375848;Vyborgskij;Sampsonievskoe;Lesnaja;Apartamenty Vertisal We&I
ХочуКвартиру;real_estate_agent;https://spb.cian.ru/sale/flat/267774381/;Sankt-Peterburg;sale;flat;14;24;1;25.95;173410;4500000;2021;17.0;-1;+79811517502;Primorskij;Plesetskaja;;Polis na Komendantskom
Satanovskiy Group;real_estate_agent;https://spb.cian.ru/sale/flat/282121133/;Sankt-Peterburg;sale;flat;9;9;1;24.59;272468;6700000;2022;10.0;8.0;+79118148149;Vyborgskij;Manchesterskaja;Udel'naja;Panorama park Sosnovka
THE KEYS;real_estate_agent;https://spb.cian.ru/sale/flat/278955454/;Sankt-Peterburg;sale;flat;14;18;1;27.9;193189;5390000;2022;19.0;-1;+79117906369;Vasileostrovskij;Vadima Shefnera;Primorskaja;Magellan (Gavan' Kapitanov)
THE KEYS;real_estate_agent;https://spb.cian.ru/sale/flat/278221753/;Sankt-Peterburg;sale;flat;3;18;1;28.29;221986;6280000;2022;19.0;-1;+79117906369;Vasileostrovskij;Vadima Shefnera;Primorskaja;Magellan (Gavan' Kapitanov)
Созвездие Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/284841489/;Sankt-Peterburg;sale;flat;10;10;1;24.2;532479;12886000;2020;17.0;3.0;+79615524282;Vasileostrovskij;26-ja Vasil'evskogo ostrova linija;Vasileostrovskaja;Palatsio
Азбука Дома;real_estate_agent;https://spb.cian.ru/sale/flat/277234725/;Sankt-Peterburg;sale;flat;2;5;1;25.59;191481;4900000;2022;15.0;5.0;+79110023115;Moskovskij;Pulkovskij meridian;;Zelenyj kvartal
Ментор Девелопмент;real_estate_agent;https://spb.cian.ru/sale/flat/279996688/;Sankt-Peterburg;sale;flat;1;4;-1;12.2;289754;3535000;1846;-1;-1;+79112535189;Admiraltejskij;Pskovskaja;Sadovaja;
IVA;real_estate_agent;https://spb.cian.ru/sale/flat/285300277/;Sankt-Peterburg;sale;flat;3;25;1;29.75;211764;6300000;2019;15.0;5.0;+79117620527;Primorskij;Jahtennaja;Komendantskij prospekt;MoreOkean
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/281294155/;Sankt-Peterburg;sale;flat;3;12;1;30.13;257484;7758000;-1;6.0;18.0;+79675375848;Vasileostrovskij;Ural'skaja;Vasileostrovskaja;Emeral'd na Maloj Neve
